user_id,name,email,age,gender,city,state,registration_date,loyalty_tier,is_prime
USR00769,Matthew Ratta,chanakyaloyal@example.com,48,Male,Bangalore,Himachal Pradesh,2025-10-27,Bronze,True
USR00770,Nihal Chand,charanboase@example.org,34,Other,Kolkata,Nagaland,2026-01-10,Gold,False
USR00771,Yashodhara Bhatnagar,palladaksh@example.org,42,Female,Ahmedabad,Sikkim,2023-06-21,Gold,True
USR00772,Dayita Hari,rpuri@example.org,47,Female,Jaipur,Chhattisgarh,2023-10-16,Platinum,True
USR00773,Samesh Saran,bhavika51@example.org,18,Other,Hyderabad,Madhya Pradesh,2025-11-22,Gold,False
USR00774,Kai Dhaliwal,warjaschandran@example.com,61,Male,Ahmedabad,Nagaland,2023-05-17,Bronze,False
USR00775,Victor Joshi,panchalvansha@example.net,35,Other,Hyderabad,Madhya Pradesh,2026-02-17,Gold,False
USR00776,Lopa Varma,nakul44@example.org,59,Other,Kolkata,Sikkim,2025-05-28,Silver,True
USR00777,Pallavi Agrawal,jmalhotra@example.org,51,Male,Mumbai,West Bengal,2023-12-18,Platinum,False
USR00778,Ishaan Divan,peter24@example.net,61,Male,Mumbai,Tamil Nadu,2023-05-12,Platinum,False
USR00779,Fitan Bedi,reva00@example.org,34,Female,Pune,Arunachal Pradesh,2025-12-17,Platinum,True
USR00780,Eta Verma,pathakorinder@example.com,55,Other,Lucknow,Odisha,2023-06-01,Silver,False
USR00781,Vinaya Nagarajan,unni67@example.com,64,Other,Chennai,Punjab,2025-03-31,Platinum,False
USR00782,Baljiwan Nagi,aadi29@example.com,50,Female,Bangalore,Chhattisgarh,2025-08-31,Silver,False
USR00783,Hitesh Sathe,ekunda@example.com,24,Female,Bangalore,West Bengal,2025-07-15,Gold,True
USR00784,Pavani Nagar,subramaniandevansh@example.org,61,Female,Delhi,Meghalaya,2024-05-22,Silver,False
USR00785,Harshil Mitra,lparikh@example.net,32,Other,Kolkata,West Bengal,2024-12-27,Platinum,False
USR00786,Wazir Memon,theodore92@example.net,41,Female,Lucknow,Arunachal Pradesh,2024-12-30,Gold,False
USR00787,Jai Boase,teerthdhawan@example.org,25,Female,Mumbai,Tripura,2024-07-10,Bronze,False
USR00788,Neel Bhatti,mrama@example.org,30,Other,Delhi,Tripura,2024-03-09,Platinum,False
USR00789,Balendra Chokshi,dlall@example.net,44,Male,Bangalore,Uttarakhand,2024-11-29,Silver,True
USR00790,Harsh Krishnan,ysridhar@example.net,39,Female,Lucknow,Jharkhand,2024-10-24,Platinum,True
USR00791,Balhaar Deol,unni49@example.com,38,Other,Bangalore,Kerala,2025-04-20,Bronze,False
USR00792,Bakhshi Srinivasan,jsrinivas@example.org,39,Other,Bangalore,Meghalaya,2024-03-13,Gold,True
USR00793,Agastya Kothari,rachita20@example.com,18,Female,Kolkata,Haryana,2024-05-12,Silver,True
USR00794,Reva Narang,sampathkevin@example.com,54,Male,Ahmedabad,Mizoram,2025-05-17,Bronze,True
USR00795,Victor Devan,saanvikhanna@example.org,57,Female,Pune,Nagaland,2023-05-29,Platinum,False
USR00796,Karan Suri,badalpavani@example.org,48,Female,Mumbai,Sikkim,2023-11-12,Bronze,True
USR00797,Saksham Prashad,vigpriya@example.org,64,Female,Mumbai,Uttar Pradesh,2026-02-08,Gold,True
USR00798,Anay Amble,dalbir84@example.org,19,Other,Mumbai,Assam,2025-05-13,Silver,True
USR00799,Vansha Wason,advik80@example.com,62,Female,Kolkata,Maharashtra,2024-07-08,Silver,True
USR00800,Jeet Prabhakar,geetikabarad@example.org,42,Other,Lucknow,Arunachal Pradesh,2025-12-21,Gold,True
USR00801,Shivansh Som,ysethi@example.com,22,Male,Kolkata,Assam,2023-12-09,Gold,False
USR00802,Jasmit Kale,smannan@example.com,64,Other,Lucknow,Karnataka,2023-05-11,Gold,False
USR00803,Priya Chadha,yachana32@example.com,61,Male,Hyderabad,Uttarakhand,2026-02-01,Platinum,False
USR00804,Ojasvi Kulkarni,suhanimukherjee@example.net,30,Male,Pune,Karnataka,2023-11-06,Bronze,True
USR00805,Indrajit Sen,takdarsh@example.com,32,Other,Bangalore,Andhra Pradesh,2023-04-27,Silver,True
USR00806,Megha Gandhi,lnori@example.org,55,Other,Bangalore,Odisha,2023-04-16,Bronze,False
USR00807,Yashoda Nayak,aggarwalchakradev@example.org,63,Other,Mumbai,Uttarakhand,2025-02-06,Platinum,False
USR00808,Nitesh Murthy,yoshitachopra@example.org,52,Other,Mumbai,Telangana,2024-03-06,Bronze,True
USR00809,Reva Loyal,chowdhuryom@example.com,59,Male,Mumbai,Punjab,2024-09-21,Bronze,False
USR00810,Nitara Aurora,chakrabartihemal@example.net,46,Female,Delhi,Telangana,2024-01-31,Gold,False
USR00811,Anamika Puri,lghosh@example.org,62,Male,Chennai,Meghalaya,2025-12-14,Bronze,False
USR00812,Pratyush Chandra,solankidarpan@example.org,44,Other,Delhi,Maharashtra,2025-05-25,Gold,True
USR00813,Aishani Dewan,yashodhara32@example.net,44,Male,Jaipur,Uttar Pradesh,2026-02-06,Bronze,False
USR00814,Gaurangi Wagle,gdora@example.org,25,Male,Ahmedabad,Himachal Pradesh,2023-05-17,Silver,True
USR00815,Kamala Kar,clall@example.net,34,Other,Chennai,Telangana,2025-08-30,Gold,False
USR00816,Harinakshi Ramesh,praneeldewan@example.org,36,Male,Mumbai,Madhya Pradesh,2025-01-01,Platinum,True
USR00817,Zansi Setty,warinder09@example.com,62,Female,Hyderabad,Jharkhand,2025-05-10,Silver,True
USR00818,Rohan Deshpande,orinder96@example.org,18,Other,Delhi,Mizoram,2024-12-03,Bronze,False
USR00819,Hemani Mall,rishi81@example.com,27,Male,Jaipur,Tripura,2025-03-06,Bronze,True
USR00820,Bimala Biswas,fpandey@example.org,34,Other,Chennai,Tripura,2023-12-27,Platinum,False
USR00821,Aarnav Ramaswamy,gbhalla@example.net,34,Female,Mumbai,Sikkim,2024-07-11,Bronze,True
USR00822,Watika Kala,qkonda@example.org,20,Female,Hyderabad,Himachal Pradesh,2025-06-02,Gold,False
USR00823,David Thakur,yoshitachowdhury@example.org,65,Male,Delhi,Odisha,2025-04-15,Bronze,True
USR00824,Luke Sachdeva,narasimhanmugdha@example.org,26,Other,Bangalore,Uttar Pradesh,2024-01-05,Gold,False
USR00825,Falak Memon,rram@example.org,46,Other,Kolkata,Bihar,2023-07-25,Bronze,False
USR00826,Harish Nigam,vaidyawishi@example.org,39,Male,Delhi,Goa,2024-11-05,Platinum,False
USR00827,Aarini Hora,daksha95@example.com,47,Female,Pune,Punjab,2025-03-23,Platinum,False
USR00828,Ekalinga Nagar,rkumer@example.com,59,Male,Delhi,Maharashtra,2025-12-31,Silver,True
USR00829,Gaurang De,routjanya@example.org,28,Male,Pune,Madhya Pradesh,2023-05-06,Platinum,False
USR00830,Kala De,lbhardwaj@example.net,29,Other,Pune,Jharkhand,2024-09-27,Gold,True
USR00831,Bina Kaul,zdugal@example.net,61,Other,Bangalore,Telangana,2025-05-22,Platinum,False
USR00832,Ishaan Shah,znadkarni@example.net,25,Female,Ahmedabad,Nagaland,2024-08-18,Bronze,True
USR00833,Banjeet Bal,purohitjanya@example.com,34,Other,Hyderabad,Mizoram,2025-01-23,Bronze,True
USR00834,Viraj Bassi,sampathgeorge@example.net,60,Female,Jaipur,Uttar Pradesh,2025-09-20,Bronze,False
USR00835,Yagnesh Buch,neelgill@example.net,60,Other,Chennai,Tamil Nadu,2024-06-19,Platinum,False
USR00836,Ishani Raghavan,samarthbaral@example.com,60,Other,Pune,Karnataka,2024-12-02,Silver,True
USR00837,Jagrati Bhakta,yuvraj88@example.com,18,Other,Bangalore,Rajasthan,2023-11-09,Platinum,False
USR00838,Sudiksha Sengupta,ramaaashi@example.com,28,Male,Ahmedabad,Madhya Pradesh,2023-10-14,Gold,True
USR00839,Praneel Mallick,tripathiurmi@example.org,39,Female,Mumbai,Gujarat,2025-02-14,Silver,False
USR00840,Yachana Chahal,hpall@example.org,43,Male,Delhi,Madhya Pradesh,2026-01-26,Platinum,False
USR00841,Reyansh Agrawal,ddugar@example.org,54,Female,Delhi,Assam,2023-04-22,Platinum,False
USR00842,Alka Varty,gsahota@example.org,38,Male,Ahmedabad,Uttarakhand,2025-01-17,Bronze,True
USR00843,Radha Ben,brindaraju@example.com,43,Female,Mumbai,Sikkim,2024-06-09,Bronze,True
USR00844,Krish Kale,oommenoliver@example.org,56,Other,Kolkata,West Bengal,2024-12-31,Silver,False
USR00845,Xalak Sathe,urmisuri@example.com,39,Female,Mumbai,Haryana,2024-05-04,Silver,False
USR00846,Vivaan Gopal,lbrar@example.org,39,Other,Lucknow,Nagaland,2025-12-08,Platinum,False
USR00847,Ria Manda,venkateshupasna@example.net,63,Female,Delhi,Telangana,2024-11-24,Bronze,True
USR00848,Kalpit Tank,rajudamyanti@example.org,18,Female,Hyderabad,Tripura,2023-04-11,Gold,False
USR00849,Fiyaz Ben,dattaarya@example.com,62,Male,Mumbai,Tripura,2024-06-28,Silver,False
USR00850,Vedant Varkey,bariapraneel@example.org,26,Other,Pune,Nagaland,2025-07-27,Bronze,False
USR00851,Vincent Wason,amruta70@example.com,57,Male,Chennai,Andhra Pradesh,2024-01-22,Bronze,False
USR00852,Faraj Mody,qchaudry@example.com,31,Female,Chennai,Mizoram,2023-06-07,Gold,True
USR00853,Reyansh Chanda,farhanbalakrishnan@example.org,44,Male,Lucknow,Mizoram,2024-09-03,Bronze,False
USR00854,Aditya Balasubramanian,ppatel@example.org,47,Other,Lucknow,West Bengal,2024-09-30,Silver,False
USR00855,Agastya Choudhry,ira95@example.net,18,Other,Mumbai,Meghalaya,2025-09-24,Platinum,False
USR00856,Amrita Salvi,gagan13@example.com,50,Male,Lucknow,Tripura,2025-01-10,Silver,True
USR00857,Ekbal Ramakrishnan,noah47@example.org,24,Female,Lucknow,Odisha,2024-12-01,Gold,False
USR00858,Onveer Patil,bachittar61@example.org,44,Other,Chennai,Goa,2026-03-19,Gold,False
USR00859,Simon Thaker,harishnarain@example.com,39,Female,Ahmedabad,Tripura,2025-02-14,Silver,True
USR00860,Naksh Parsa,charanrandhawa@example.org,44,Other,Jaipur,Manipur,2024-12-22,Gold,False
USR00861,Adya Deshmukh,forum04@example.org,63,Other,Jaipur,Goa,2026-02-05,Silver,True
USR00862,Chameli Naik,aarush71@example.com,31,Other,Kolkata,Gujarat,2024-05-23,Gold,True
USR00863,Vamakshi Contractor,jhasai@example.com,63,Other,Bangalore,Jharkhand,2024-06-02,Gold,True
USR00864,Yachana Prashad,eeshabail@example.org,40,Other,Ahmedabad,Maharashtra,2025-07-19,Platinum,False
USR00865,Oviya Dugar,warinder88@example.com,45,Male,Jaipur,Tamil Nadu,2023-04-11,Bronze,True
USR00866,Advaith Mannan,grandhawa@example.org,42,Male,Mumbai,Arunachal Pradesh,2024-08-03,Bronze,True
USR00867,Nachiket Virk,arya50@example.net,35,Male,Kolkata,Gujarat,2025-10-15,Gold,True
USR00868,Oeshi Deep,hdas@example.org,21,Other,Kolkata,Jharkhand,2024-01-23,Silver,True
USR00869,Gopal Balasubramanian,apuri@example.com,40,Female,Delhi,Rajasthan,2025-06-20,Silver,False
USR00870,Gaurangi Das,falak14@example.org,33,Other,Kolkata,Telangana,2023-06-02,Bronze,False
USR00871,Jasmit Randhawa,ubuch@example.net,42,Female,Hyderabad,Jharkhand,2023-04-05,Bronze,True
USR00872,Kavya Kunda,urishilla63@example.net,65,Female,Chennai,Maharashtra,2024-02-26,Platinum,True
USR00873,Ekaja Chacko,fpandya@example.net,58,Other,Hyderabad,Madhya Pradesh,2026-01-25,Silver,True
USR00874,Yashasvi Purohit,unnioak@example.org,36,Female,Bangalore,Maharashtra,2025-04-18,Bronze,True
USR00875,Faraj Mann,idani@example.net,29,Other,Jaipur,Kerala,2023-06-22,Bronze,False
USR00876,Yashvi Chadha,isaacanne@example.com,20,Female,Kolkata,Tamil Nadu,2025-01-17,Gold,True
USR00877,Nikita Tailor,yatan89@example.org,28,Other,Kolkata,Maharashtra,2024-03-25,Bronze,False
USR00878,Yasti Dugar,zehaan11@example.org,47,Other,Bangalore,Assam,2024-03-03,Bronze,True
USR00879,Urvashi Kohli,jgopal@example.net,38,Other,Mumbai,Andhra Pradesh,2023-07-20,Gold,False
USR00880,Pahal Chaudhuri,dyadav@example.com,54,Other,Hyderabad,Himachal Pradesh,2023-05-01,Bronze,False
USR00881,Siya Bajaj,wgaba@example.com,51,Male,Bangalore,Chhattisgarh,2023-05-10,Bronze,True
USR00882,Nilima Venkatesh,sathvik87@example.net,44,Other,Jaipur,Odisha,2023-12-07,Platinum,True
USR00883,Aarini Gulati,ishanianand@example.org,40,Male,Chennai,Chhattisgarh,2024-10-29,Gold,False
USR00884,Ojas Patla,pkade@example.net,41,Female,Chennai,Telangana,2023-10-03,Platinum,True
USR00885,Zehaan Sehgal,patlavasudha@example.org,25,Other,Hyderabad,Uttar Pradesh,2025-07-13,Platinum,True
USR00886,Rehaan Sen,tripathiekaraj@example.net,59,Other,Lucknow,West Bengal,2024-02-18,Silver,True
USR00887,Gopal Bhasin,kalavrinda@example.com,61,Female,Pune,Kerala,2025-06-04,Bronze,False
USR00888,Kavya Biswas,nirjakapur@example.net,34,Other,Kolkata,Goa,2023-04-27,Bronze,False
USR00889,Aahana Dube,gardemaanav@example.org,50,Other,Ahmedabad,Karnataka,2025-02-05,Platinum,True
USR00890,Dev Taneja,gdasgupta@example.org,36,Other,Chennai,Assam,2023-08-21,Gold,True
USR00891,Nikita Dhawan,ekaja42@example.net,24,Male,Jaipur,Madhya Pradesh,2025-06-24,Bronze,True
USR00892,Nimrat Butala,tara49@example.org,31,Other,Chennai,Andhra Pradesh,2024-11-01,Platinum,True
USR00893,Vansha Prasad,yarya@example.org,31,Other,Pune,West Bengal,2026-01-02,Bronze,True
USR00894,Barkha Chada,xdasgupta@example.org,19,Female,Hyderabad,Uttar Pradesh,2023-12-10,Bronze,True
USR00895,Oeshi Oak,trivenibalay@example.net,22,Male,Bangalore,Uttarakhand,2024-08-22,Gold,True
USR00896,Aradhana Kala,biswasnilima@example.net,54,Male,Kolkata,Uttar Pradesh,2023-09-06,Platinum,False
USR00897,Raksha Lata,xkhalsa@example.com,46,Other,Pune,Assam,2024-08-01,Platinum,False
USR00898,Pavani Sule,aarini46@example.org,19,Female,Delhi,Tamil Nadu,2025-11-16,Bronze,True
USR00899,Samesh Vora,kharejeevika@example.org,65,Other,Mumbai,Meghalaya,2026-01-25,Bronze,False
USR00900,Viraj Kapur,valabalveer@example.org,50,Male,Kolkata,Tripura,2023-08-10,Gold,True
USR00901,Faras Walla,inayasachdeva@example.com,36,Female,Pune,Maharashtra,2023-04-18,Platinum,True
USR00902,Xavier Bhatt,hsuresh@example.com,48,Male,Jaipur,Goa,2025-07-20,Silver,True
USR00903,Lakshmi De,lsethi@example.org,65,Female,Jaipur,Bihar,2024-06-07,Gold,True
USR00904,Idika Bhatti,loyalranveer@example.com,37,Other,Hyderabad,Madhya Pradesh,2023-12-05,Bronze,True
USR00905,Naveen Sama,yochanatailor@example.com,25,Male,Mumbai,Goa,2026-02-26,Platinum,True
USR00906,Nirja Bhasin,yashoda24@example.com,37,Male,Hyderabad,Meghalaya,2023-11-15,Silver,False
USR00907,Gunbir Das,bahllibni@example.net,59,Other,Bangalore,Himachal Pradesh,2023-12-16,Silver,True
USR00908,Ekta Magar,nidra07@example.org,32,Other,Kolkata,Mizoram,2025-01-03,Silver,True
USR00909,Hemani Tata,dadadayita@example.org,29,Other,Lucknow,Kerala,2025-09-27,Bronze,False
USR00910,Raksha Kakar,fitan32@example.com,59,Other,Delhi,Gujarat,2024-01-20,Gold,True
USR00911,Unnati Bhatia,raijack@example.com,34,Male,Chennai,Punjab,2024-12-02,Platinum,False
USR00912,Chatresh Balay,hayerpanini@example.com,40,Male,Chennai,Arunachal Pradesh,2024-05-13,Bronze,False
USR00913,Yahvi Parikh,unnibahri@example.com,57,Male,Chennai,Tamil Nadu,2023-07-14,Gold,False
USR00914,Vedika Halder,papte@example.org,46,Female,Lucknow,Madhya Pradesh,2023-05-17,Gold,True
USR00915,Ayushman Natarajan,basakriya@example.net,54,Other,Hyderabad,Telangana,2024-12-13,Gold,False
USR00916,Ishita Sridhar,waliakevin@example.com,28,Male,Hyderabad,Sikkim,2025-10-24,Silver,True
USR00917,Arunima Shukla,brahmbhattowen@example.org,63,Other,Pune,Sikkim,2024-09-22,Gold,False
USR00918,Anthony Gera,lakshbains@example.net,26,Other,Hyderabad,Uttarakhand,2024-02-16,Platinum,False
USR00919,Harsh Agarwal,rajagopalanadvika@example.com,46,Female,Kolkata,Mizoram,2025-01-09,Platinum,True
USR00920,Eesha Bose,chaudharisuhani@example.org,29,Other,Lucknow,Manipur,2024-01-16,Bronze,False
USR00921,Gautam Soni,neelima53@example.org,26,Other,Chennai,Maharashtra,2024-04-01,Gold,True
USR00922,Yauvani Mannan,mpai@example.com,64,Male,Mumbai,Telangana,2024-10-04,Bronze,False
USR00923,Nakul Sachdeva,hiral91@example.net,55,Male,Mumbai,Kerala,2025-12-26,Gold,False
USR00924,Jack Narang,luckykothari@example.net,59,Male,Hyderabad,Gujarat,2024-05-25,Platinum,True
USR00925,Wriddhish Keer,ronithdass@example.org,55,Other,Kolkata,Bihar,2025-04-11,Silver,False
USR00926,Abha Murthy,vsachdeva@example.net,50,Other,Delhi,Jharkhand,2025-02-16,Platinum,False
USR00927,Pratyush Gulati,duaekaraj@example.com,50,Male,Chennai,Maharashtra,2025-03-02,Silver,True
USR00928,Nimrat Dave,malhotravrinda@example.net,46,Male,Bangalore,Telangana,2026-03-01,Silver,False
USR00929,Wazir Raj,kala91@example.org,40,Male,Chennai,Kerala,2024-02-26,Platinum,True
USR00930,Upasna Thakkar,ishaniminhas@example.com,22,Female,Hyderabad,Assam,2025-04-22,Silver,True
USR00931,Warjas Bose,aramachandran@example.com,60,Male,Jaipur,Rajasthan,2024-03-29,Gold,False
USR00932,Rehaan Sha,jray@example.org,48,Female,Mumbai,Uttar Pradesh,2024-08-14,Bronze,False
USR00933,Deepa Vasa,yatan57@example.com,24,Other,Jaipur,Jharkhand,2024-06-27,Gold,False
USR00934,Tejas Bhatnagar,baradhamsini@example.net,55,Other,Lucknow,Andhra Pradesh,2025-06-10,Silver,False
USR00935,Gunbir Nagi,radhakrishnanyash@example.net,59,Female,Hyderabad,Kerala,2024-12-23,Bronze,False
USR00936,Mitali Pant,rbassi@example.org,42,Male,Jaipur,West Bengal,2024-04-06,Platinum,False
USR00937,Yashica Karnik,raksha36@example.org,40,Female,Ahmedabad,Punjab,2024-03-13,Bronze,True
USR00938,Ekantika Dugar,soodwazir@example.net,46,Male,Chennai,Odisha,2025-12-22,Bronze,False
USR00939,Fitan Kapur,raksha94@example.org,31,Male,Bangalore,Arunachal Pradesh,2026-02-12,Silver,False
USR00940,Balhaar Kala,advaithsawhney@example.com,56,Other,Delhi,Uttarakhand,2023-10-07,Silver,False
USR00941,Charvi Prakash,sibalwazir@example.net,39,Other,Delhi,Gujarat,2024-01-22,Platinum,False
USR00942,Varenya Hayer,comarvarsha@example.org,48,Male,Lucknow,Rajasthan,2026-03-28,Silver,False
USR00943,Vihaan Tara,lukegarde@example.org,19,Male,Mumbai,Kerala,2025-01-01,Silver,True
USR00944,Atharv Buch,sankarannathaniel@example.net,26,Other,Jaipur,Kerala,2025-04-20,Bronze,True
USR00945,Anusha Vohra,meghana49@example.org,21,Male,Kolkata,Uttarakhand,2023-09-08,Silver,False
USR00946,Advika Kaur,ishanvihayre@example.org,56,Other,Mumbai,Rajasthan,2024-05-04,Gold,True
USR00947,Ijaya Joshi,akshay58@example.com,31,Female,Lucknow,Tripura,2024-12-23,Platinum,False
USR00948,Finn Dixit,bhavanichada@example.org,28,Male,Pune,Chhattisgarh,2025-02-06,Silver,True
USR00949,Ekiya Dutt,pchakraborty@example.org,57,Other,Jaipur,Haryana,2024-10-11,Gold,True
USR00950,Amara Magar,ucchaldyal@example.com,64,Other,Hyderabad,Odisha,2025-09-20,Platinum,True
USR00951,Nimrat Srinivasan,adityasarin@example.org,32,Female,Pune,Gujarat,2026-02-01,Silver,True
USR00952,Bhanumati Tiwari,papte@example.net,19,Male,Jaipur,Sikkim,2024-11-04,Platinum,True
USR00953,Mitesh Saha,chaudharyvrishti@example.net,56,Male,Bangalore,Maharashtra,2023-09-17,Platinum,True
USR00954,Ira Ghosh,mpall@example.org,52,Other,Delhi,Karnataka,2023-07-03,Bronze,False
USR00955,Yug Keer,panini70@example.net,60,Male,Lucknow,Haryana,2024-07-17,Bronze,False
USR00956,Isaac Dara,ebala@example.net,51,Female,Hyderabad,Punjab,2023-06-24,Bronze,False
USR00957,Jeet Vasa,handavarenya@example.com,32,Female,Pune,West Bengal,2023-06-02,Gold,True
USR00958,Bhanumati Loke,msandhu@example.org,45,Male,Kolkata,Mizoram,2023-08-08,Platinum,True
USR00959,Faris Mani,raggarwal@example.org,23,Female,Lucknow,Haryana,2023-08-04,Platinum,False
USR00960,Nachiket Parekh,wmisra@example.com,30,Male,Mumbai,Nagaland,2024-02-15,Bronze,True
USR00961,Abha Bhardwaj,ysundaram@example.com,42,Other,Chennai,Jharkhand,2024-11-29,Gold,False
USR00962,Nirja Dass,kashish54@example.org,41,Male,Bangalore,Tripura,2023-05-24,Platinum,False
USR00963,Sanaya Chatterjee,vgill@example.org,34,Other,Pune,West Bengal,2025-08-12,Gold,False
USR00964,Vrinda Dani,upkaar11@example.net,61,Female,Chennai,West Bengal,2024-07-25,Platinum,False
USR00965,Fitan Joshi,naidukamala@example.net,29,Female,Jaipur,Madhya Pradesh,2024-02-11,Platinum,False
USR00966,Janani Rout,rsachar@example.org,37,Other,Hyderabad,Maharashtra,2023-12-05,Platinum,True
USR00967,Aradhana Patla,jairaj22@example.com,60,Male,Chennai,Jharkhand,2023-05-12,Platinum,True
USR00968,Ayushman Pall,nkala@example.com,24,Male,Jaipur,Maharashtra,2025-12-14,Platinum,False
USR00969,Damini Rastogi,naidudeepa@example.net,53,Other,Mumbai,Chhattisgarh,2023-07-12,Silver,False
USR00970,Yachana Kale,rehaan03@example.net,58,Male,Delhi,Odisha,2025-04-02,Silver,False
USR00971,Hritik Pau,fbera@example.net,56,Female,Delhi,Tripura,2025-11-02,Bronze,False
USR00972,Gaurangi Warrior,zansisahota@example.org,32,Female,Delhi,Sikkim,2026-02-20,Bronze,False
USR00973,Niharika Raj,oshakadakia@example.net,43,Other,Jaipur,Uttarakhand,2025-07-21,Gold,True
USR00974,Sachi Mani,varenya21@example.net,29,Other,Ahmedabad,Mizoram,2024-05-01,Platinum,True
USR00975,Rachit Saraf,shravya03@example.com,30,Other,Jaipur,Chhattisgarh,2026-02-03,Gold,True
USR00976,Ishwar Rama,urishillarau@example.net,20,Other,Jaipur,Chhattisgarh,2025-06-26,Silver,True
USR00977,Ria Nazareth,sanghvimaanav@example.net,61,Male,Hyderabad,Goa,2025-11-05,Silver,True
USR00978,Ekanta Cherian,trivedivrinda@example.com,28,Male,Kolkata,West Bengal,2024-03-30,Platinum,False
USR00979,Robert Acharya,aroranathan@example.com,60,Female,Pune,Andhra Pradesh,2025-12-18,Silver,True
USR00980,Harini Brar,csethi@example.net,65,Other,Delhi,Kerala,2024-05-21,Bronze,False
USR00981,Arya Sunder,rajalopa@example.net,64,Other,Lucknow,Karnataka,2024-12-23,Gold,False
USR00982,Saksham Goswami,prishayohannan@example.com,35,Male,Lucknow,Uttarakhand,2023-07-16,Silver,False
USR00983,Harsh Kulkarni,dugarunnati@example.com,43,Other,Mumbai,Arunachal Pradesh,2023-10-10,Gold,True
USR00984,Raghav Bhasin,ramanyashoda@example.net,44,Other,Delhi,Assam,2025-11-17,Bronze,False
USR00985,Upadhriti Sarraf,qasim99@example.net,39,Male,Jaipur,Manipur,2026-03-16,Gold,False
USR00986,Jonathan Bhandari,wsridhar@example.org,62,Female,Pune,Haryana,2024-12-25,Platinum,True
USR00987,Ekbal Lad,nihalgolla@example.net,39,Female,Ahmedabad,Mizoram,2023-07-13,Bronze,False
USR00988,Ganga Khare,kadakianitara@example.com,25,Female,Delhi,Kerala,2024-12-30,Platinum,True
